Metric,Date,AvgC,AvgT,StdC,StdT,NC,NT
MainlineAdPos4ItemPerPage_AllQueryEngagement,8/11/2016,0.06294821,0.066070712,0.19974819,0.204449518,2544461,2546650
MainlineAdPos4ItemPerPage_AllQueryEngagement,8/12/2016,0.062485195,0.065426108,0.199711074,0.203960321,2388602,2390056
MainlineAdPos4PageCov_AllQueryEngagement,7/30/2016,0.073550924,0.075640244,0.216771278,0.219645518,1400023,1399150
MainlineAdPos4PageCov_AllQueryEngagement,7/31/2016,0.075441714,0.077370493,0.218858633,0.221562341,1428657,1430855
MainlineAdPos4PageCov_AllQueryEngagement,8/1/2016,0.066714628,0.069496422,0.204918824,0.208813666,2243454,2244708
MainlineAdPos4PageCov_AllQueryEngagement,8/2/2016,0.065665966,0.069066781,0.203216827,0.208154684,2219949,2219621
MainlineAdPos4PageCov_AllQueryEngagement,8/3/2016,0.065010439,0.068022921,0.202592316,0.206960144,2207500,2206242
MainlineAdPos4PageCov_AllQueryEngagement,8/4/2016,0.06252735,0.065440451,0.19881299,0.203100194,2308661,2308457
MainlineAdPos4PageCov_AllQueryEngagement,8/5/2016,0.064519427,0.067414524,0.202042657,0.206409465,2227604,2230947
MainlineAdPos4PageCov_AllQueryEngagement,8/6/2016,0.072534899,0.075564918,0.214694176,0.219217286,1530784,1532726
MainlineAdPos4PageCov_AllQueryEngagement,8/7/2016,0.0734323,0.076639886,0.215801974,0.220283583,1673942,1673667
MainlineAdPos4PageCov_AllQueryEngagement,8/8/2016,0.065333238,0.068105803,0.202492945,0.206324957,2630029,2633732
MainlineAdPos4PageCov_AllQueryEngagement,8/9/2016,0.064426961,0.06745964,0.201265452,0.205631291,2574308,2574273
MainlineAdPos4PageCov_AllQueryEngagement,8/10/2016,0.064272654,0.067387897,0.201307497,0.205970352,2587576,2588170
MainlineAdPos4PageCov_AllQueryEngagement,8/11/2016,0.06294821,0.066070712,0.19974819,0.204449518,2544461,2546650
MainlineAdPos4PageCov_AllQueryEngagement,8/12/2016,0.062485195,0.065426108,0.199711074,0.203960321,2388602,2390056
MainlineAdPos4RevenuePerClick,7/30/2016,0.816382592,0.815345922,1.625058426,1.497625727,17094,16978
MainlineAdPos4RevenuePerClick,7/31/2016,0.774135072,0.823660129,1.410181443,1.674504368,18362,18183
MainlineAdPos4RevenuePerClick,8/1/2016,0.92348144,0.963991113,1.780337091,1.760507759,23655,24297
MainlineAdPos4RevenuePerClick,8/2/2016,0.95163776,0.96596454,1.931169153,1.828870797,23364,23721
MainlineAdPos4RevenuePerClick,8/3/2016,0.938531812,0.970163354,1.791422424,1.88272132,23095,23097
MainlineAdPos4RevenuePerClick,8/4/2016,0.871876476,0.901632307,1.654663676,1.63034998,23063,23356
MainlineAdPos4RevenuePerClick,8/5/2016,0.920181567,0.9219955,1.770144708,1.706882686,22712,23078
MainlineAdPos4RevenuePerClick,8/6/2016,0.785120157,0.839534853,1.427725993,1.552097098,18812,18932
MainlineAdPos4RevenuePerClick,8/7/2016,0.777650913,0.789913221,1.539178347,1.483019869,21192,21389
MainlineAdPos4RevenuePerClick,8/8/2016,0.932212585,0.925983461,1.785993389,1.634296508,27808,28270
MainlineAdPos4RevenuePerClick,8/9/2016,0.932363678,0.955672808,1.885513457,1.879222566,26809,27273
MainlineAdPos4RevenuePerClick,8/10/2016,0.935717509,0.955046542,1.838732536,1.843354878,26633,26965
MainlineAdPos4RevenuePerClick,8/11/2016,0.918912452,0.933488826,1.79514897,1.703249319,25631,26420
MainlineAdPos4RevenuePerClick,8/12/2016,0.905663205,0.91854262,1.769523809,1.718533345,24301,24431
MainlineAdPos4RevenuePerQuery_AllQueryEngagement,7/30/2016,0.002118384,0.002145263,0.064571246,0.066725126,1400023,1399150
MainlineAdPos4RevenuePerQuery_AllQueryEngagement,7/31/2016,0.00207205,0.002097781,0.06414597,0.055915131,1428657,1430855
MainlineAdPos4RevenuePerQuery_AllQueryEngagement,8/1/2016,0.001987526,0.0020356,0.061399585,0.056969022,2243454,2244708
MainlineAdPos4RevenuePerQuery_AllQueryEngagement,8/2/2016,0.001997411,0.00209103,0.061082087,0.063441278,2219949,2219621
MainlineAdPos4RevenuePerQuery_AllQueryEngagement,8/3/2016,0.002081216,0.002041622,0.073811763,0.06275277,2207500,2206242
MainlineAdPos4RevenuePerQuery_AllQueryEngagement,8/4/2016,0.001785011,0.001871216,0.053855836,0.052590779,2308661,2308457
MainlineAdPos4RevenuePerQuery_AllQueryEngagement,8/5/2016,0.00198369,0.001931641,0.068697747,0.056170962,2227604,2230947
MainlineAdPos4RevenuePerQuery_AllQueryEngagement,8/6/2016,0.002045133,0.00216459,0.056212078,0.060278741,1530784,1532726
MainlineAdPos4RevenuePerQuery_AllQueryEngagement,8/7/2016,0.001993193,0.00206962,0.059340878,0.057041407,1673942,1673667
MainlineAdPos4RevenuePerQuery_AllQueryEngagement,8/8/2016,0.002000747,0.002030049,0.066306857,0.068742955,2630029,2633732
MainlineAdPos4RevenuePerQuery_AllQueryEngagement,8/9/2016,0.001950404,0.00206683,0.063757531,0.06602226,2574308,2574273
MainlineAdPos4RevenuePerQuery_AllQueryEngagement,8/10/2016,0.002036559,0.002039275,0.065732417,0.064680967,2587576,2588170
MainlineAdPos4RevenuePerQuery_AllQueryEngagement,8/11/2016,0.001931138,0.001995153,0.06337696,0.058573167,2544461,2546650
MainlineAdPos4RevenuePerQuery_AllQueryEngagement,8/12/2016,0.0019748,0.001982006,0.068366979,0.067324941,2388602,2390056
MainlineAdPos4TotalRevenue,7/30/2016,0.009798393,0.009482194,0.301321023,0.201024896,1686301,1685535
MainlineAdPos4TotalRevenue,7/31/2016,0.009525212,0.009996027,0.222705924,0.21969557,1730898,1731642
MainlineAdPos4TotalRevenue,8/1/2016,0.00960398,0.010313448,0.248706725,0.235519048,2616209,2618267
MainlineAdPos4TotalRevenue,8/2/2016,0.009792182,0.010063233,0.267999242,0.231320906,2601215,2601808
MainlineAdPos4TotalRevenue,8/3/2016,0.009725503,0.009960672,0.248570974,0.236622651,2579048,2577304
MainlineAdPos4TotalRevenue,8/4/2016,0.008510518,0.008944287,0.204089417,0.202675231,2699308,2698319
MainlineAdPos4TotalRevenue,8/5/2016,0.00914638,0.00939171,0.227286612,0.219948543,2606887,2609858
MainlineAdPos4TotalRevenue,8/6/2016,0.009315445,0.009951056,0.212238548,0.233410369,1849581,1850491
MainlineAdPos4TotalRevenue,8/7/2016,0.009299147,0.009552876,0.203709226,0.197489691,2031540,2031116
MainlineAdPos4TotalRevenue,8/8/2016,0.009683569,0.009767693,0.227712084,0.206655702,3067179,3071534
MainlineAdPos4TotalRevenue,8/9/2016,0.009569012,0.009915894,0.241169121,0.233255929,2999552,2999667
MainlineAdPos4TotalRevenue,8/10/2016,0.009434186,0.009850045,0.225350485,0.238306205,3020886,3020433
MainlineAdPos4TotalRevenue,8/11/2016,0.009052575,0.009588799,0.221869584,0.225578349,2967085,2969788
MainlineAdPos4TotalRevenue,8/12/2016,0.00898576,0.009244148,0.224824876,0.224285485,2791656,2793814
MainlineAdRevenuePerClick,7/30/2016,0.664403533,0.660919613,1.514910071,1.461446777,224973,223079
MainlineAdRevenuePerClick,7/31/2016,0.645458836,0.658624934,1.37007664,1.45771383,234897,232960
MainlineAdRevenuePerClick,8/1/2016,0.766653206,0.76694538,1.722614814,1.720077319,343805,341785
MainlineAdRevenuePerClick,8/2/2016,0.770356859,0.768679661,1.745377325,1.694428991,337999,335537
MainlineAdRevenuePerClick,8/3/2016,0.764822414,0.76909918,1.69949344,1.701636203,330187,326712
